antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Nasi Cumi Asin'}),frozenset({'Lychee Tea ice'}),0.03225806451612903,0.1170764719151816,0.005113166403488984,0.15850815850815853,1.3538856775850996,1.0,0.0013365060191282874,1.0492359932088284,0.27009803921568626,0.03545359749739312,0.04692556634304208,0.10109094502158086
frozenset({'Nasi gila'}),frozenset({'Kinasih'}),0.05692157305060531,0.09542070832393414,0.007293781487329874,0.12813738441215325,1.3428676716290198,1.0,0.0018622846679285559,1.0375250360587605,0.27073568891000466,0.05028512182477967,0.03616783668306118,0.10228776234004038
frozenset({'Nasi gila'}),frozenset({'Kopi susu ice'}),0.05692157305060531,0.15647793067147905,0.011880592525753816,0.20871862615587847,1.3338534402917002,1.0,0.0029736225642296686,1.06602037809965,0.26539939726569367,0.05895522388059702,0.061931628565433036,0.14232183109812185
frozenset({'Mie Goreng'}),frozenset({'Tubruk'}),0.05857583276938116,0.09820287239642078,0.007669749605233476,0.13093709884467267,1.3333326780515329,1.0,0.0019174345742678555,1.037666118763941,0.2655547202906722,0.05143721633888048,0.03629888080841339,0.10451908541008519
frozenset({'Lychee tea hot'}),frozenset({'Basreng'}),0.03015264305586886,0.13858184825926761,0.005564328144973306,0.18453865336658354,1.3316221112979894,1.0,0.0013857191403890282,1.0563568160490329,0.25677875891087243,0.034101382488479264,0.05335017031443736,0.11234528978692715
frozenset({'Roti bakar coklat'}),frozenset({'Cireng'}),0.04895104895104895,0.0801564027370479,0.0051883600270697045,0.10599078341013825,1.3222996515679444,1.0,0.0012646200329484783,1.028897219618869,0.2562872975277067,0.041868932038834954,0.02808562319720662,0.08535936919099783
frozenset({'Singkong keju'}),frozenset({'Lychee Tea ice'}),0.04398826979472141,0.1170764719151816,0.006617038875103391,0.15042735042735042,1.2848640548062513,1.0,0.0014670474418842592,1.0392560642447057,0.23190881204684877,0.042843232716650435,0.03777323567819223,0.10347314855985376
frozenset({'Nasi Goreng Jawa'}),frozenset({'Tubruk'}),0.055944055944055944,0.09820287239642078,0.006993006993006993,0.125,1.272875191424196,1.0,0.0014991400057946412,1.0306252886898049,0.22708084428514533,0.04752171691364334,0.029715250562828317,0.09810490045941807
frozenset({'Red Velvet ice'}),frozenset({'Basreng'}),0.029927062185126703,0.13858184825926761,0.005263553650650425,0.1758793969849246,1.2691373307121607,1.0,0.0011162060600655305,1.0452573914414984,0.21860542372130623,0.03224320589590051,0.043297843968445555,0.10693047440130658
frozenset({'Lychee Tea ice'}),frozenset({'Basreng'}),0.1170764719151816,0.13858184825926761,0.020527859237536656,0.17533718689788053,1.2652247686136262,1.0,0.0043031853718565535,1.0445701419472901,0.2374232818790815,0.08730412535976974,0.0426684050763716,0.16173261949343293
frozenset({'Basreng'}),frozenset({'Lychee Tea ice'}),0.13858184825926761,0.1170764719151816,0.020527859237536656,0.14812805208898533,1.265224768613626,1.0,0.0043031853718565535,1.0364509950702678,0.2433505740069985,0.08730412535976974,0.03516904826532242,0.16173261949343293
frozenset({'Tahu tuna'}),frozenset({'Tubruk'}),0.06120760959470637,0.09820287239642078,0.007594555981652756,0.12407862407862408,1.2634928190058359,1.0,0.0015837929069338662,1.029541180742375,0.2221398351288874,0.05002476473501734,0.028693539699960115,0.10070699963502414
frozenset({'Nasi Goreng Jawa'}),frozenset({'Lychee Tea ice'}),0.055944055944055944,0.1170764719151816,0.008271298593879239,0.1478494623655914,1.262845215157354,1.0,0.0017215658993236255,1.0361121528313957,0.22047138047138048,0.05020538566864445,0.034853517288366546,0.10924907286551888
frozenset({'Tahu tuna'}),frozenset({'Kinasih'}),0.06120760959470637,0.09542070832393414,0.007368975110910595,0.12039312039312039,1.2617085170276658,1.0,0.001528501648568886,1.0283904237769799,0.22094758608289125,0.04937027707808563,0.027606659028105402,0.09880964136283285
frozenset({'Kopi susu ice'}),frozenset({'Lychee Tea ice'}),0.15647793067147905,0.1170764719151816,0.022934055192119707,0.14656415185007207,1.251866830734816,1.0,0.004614171136514557,1.0345517240678532,0.23851538364864425,0.09150915091509151,0.03339777341629266,0.1712268414998594
frozenset({'Lychee Tea ice'}),frozenset({'Kopi susu ice'}),0.1170764719151816,0.15647793067147905,0.022934055192119707,0.19588953114964675,1.251866830734816,1.0,0.004614171136514557,1.04901266928475,0.22787136550591816,0.09150915091509151,0.04672266667491105,0.1712268414998594
frozenset({'Ayam Curry'}),frozenset({'Lychee Tea ice'}),0.04007820136852395,0.1170764719151816,0.005865102639296188,0.14634146341463414,1.2499647539827998,1.0,0.0011728882223632012,1.034281847185073,0.20832680557731476,0.03876739562624254,0.03314555628949236,0.09821890126415714
frozenset({'Tubruk Susu'}),frozenset({'Kentang goreng'}),0.08038198360779006,0.1152718249492443,0.011279043537108053,0.1403180542563143,1.217279715299885,1.0,0.0020132655935978534,1.0291342972026745,0.19409811937857735,0.061174551386623165,0.028309519255033475,0.11908270618882251
frozenset({'Matcha ice'}),frozenset({'Basreng'}),0.05459057071960298,0.13858184825926761,0.009173622076847883,0.16804407713498623,1.2125980367977112,1.0,0.0016083598889970454,1.0354132088804169,0.1854481304591024,0.04985696771557008,0.0342020060944642,0.11712024800862171
frozenset({'Kirana'}),frozenset({'Kentang goreng'}),0.053913828107376494,0.1152718249492443,0.0075193623580720355,0.1394700139470014,1.2099228411488399,1.0,0.0013046170021348853,1.0281200996943143,0.18338817358130668,0.046511627906976744,0.02735098720730678,0.10235079301394427
frozenset({'Tahu tuna'}),frozenset({'Lychee Tea ice'}),0.06120760959470637,0.1170764719151816,0.00857207308820212,0.14004914004914004,1.196219340728011,1.0,0.0014061021024920801,1.0267139312300604,0.17472756781822388,0.05050952591936198,0.02601886505821098,0.1066334332230286
frozenset({'Roti bakar coklat'}),frozenset({'Kopi susu ice'}),0.04895104895104895,0.15647793067147905,0.009023234829686443,0.18433179723502305,1.1780050799752866,1.0,0.0013634759856280274,1.0341485256739493,0.15888480392156865,0.045941807044410414,0.03302091027175714,0.12099819078473882
frozenset({'Coklat ice'}),frozenset({'Lychee Tea ice'}),0.04880066170388751,0.1170764719151816,0.006692232498684112,0.13713405238828966,1.1713203357173179,1.0,0.0009788231992666468,1.0232453030840127,0.15376648754274536,0.04204062352385451,0.022717234092306596,0.09714762991925723
frozenset({'Lemon Ice'}),frozenset({'Lychee Tea ice'}),0.06586961425671103,0.1170764719151816,0.009023234829686443,0.136986301369863,1.1700583313537625,1.0,0.0013114527860967678,1.0230701198443135,0.15559043709248965,0.05188067444876784,0.022549891152938855,0.10702879615699315
frozenset({'Kirana'}),frozenset({'Basreng'}),0.053913828107376494,0.13858184825926761,0.008722460335363561,0.16178521617852162,1.1674343949854362,1.0,0.0012509823895108744,1.0276818881832033,0.15159382040024336,0.04746317512274959,0.026936242140202432,0.11236303673820275
frozenset({'Cireng'}),frozenset({'Kinasih'}),0.0801564027370479,0.09542070832393414,0.008872847582525002,0.11069418386491557,1.160064579369198,1.0,0.0012242668566573587,1.0171746043530445,0.15000270177776975,0.05322507893549842,0.01688461772398272,0.10184039374490853
frozenset({'Cappucino'}),frozenset({'Kentang goreng'}),0.05421460260169938,0.1152718249492443,0.007218587863749154,0.13314840499306518,1.1550819556443404,1.0,0.0009691716829532187,1.0206224227385519,0.14195669025282237,0.04448563484708063,0.020205731599759805,0.09788535709535842
frozenset({'Waffle vanilla'}),frozenset({'Kopi susu ice'}),0.030528611173772466,0.15647793067147905,0.005489134521392586,0.17980295566502463,1.1490627137862386,1.0,0.0007120806186464773,1.0284383187608994,0.1338105311473041,0.030240265120132562,0.027651943964090094,0.10744112223424225
frozenset({'Coklat ice'}),frozenset({'Kinasih'}),0.04880066170388751,0.09542070832393414,0.005338747274231145,0.10939907550077041,1.1464919661818327,1.0,0.0006821535677695124,1.015695433041119,0.1343294549908144,0.0384407146724418,0.01545289319075192,0.08267432104431743
frozenset({'Kentang goreng'}),frozenset({'Lychee Tea ice'}),0.1152718249492443,0.1170764719151816,0.015414692834047674,0.13372472276581868,1.1421997996548636,1.0,0.0019190742577657443,1.0192181992123694,0.140717155259263,0.07105719237435008,0.018855824226079246,0.132694089064348
frozenset({'Lychee Tea ice'}),frozenset({'Kentang goreng'}),0.1170764719151816,0.1152718249492443,0.015414692834047674,0.13166345536287732,1.1421997996548634,1.0,0.0019190742577657443,1.018877047747061,0.14100477335892425,0.07105719237435008,0.01852730689026904,0.132694089064348
frozenset({'Donat'}),frozenset({'Kentang goreng'}),0.04120610572223476,0.1152718249492443,0.0054139408978118655,0.1313868613138686,1.1398003056837172,1.0,0.0006640378921583664,1.0185526048903657,0.12792460722034862,0.035838725734196115,0.018214675217842802,0.08917679660605367
frozenset({'Cireng'}),frozenset({'Basreng'}),0.0801564027370479,0.13858184825926761,0.01240694789081886,0.15478424015009382,1.1169156862485607,1.0,0.001298725449704545,1.0191695335800453,0.11379898882555643,0.06013119533527698,0.01880897431530182,0.12215609186017984
frozenset({'Matcha ice'}),frozenset({'Kinasih'}),0.05459057071960298,0.09542070832393414,0.005789909015715467,0.10606060606060606,1.11150512214342,1.0,0.0005808380898431323,1.0119022584850907,0.1061117360329958,0.040145985401459854,0.011762261014131335,0.08336915251808868
frozenset({'Roti bakar coklat'}),frozenset({'Kinasih'}),0.04895104895104895,0.09542070832393414,0.0051883600270697045,0.10599078341013825,1.110773387369132,1.0,0.0005174162629610407,1.0118232283180737,0.10485933503836316,0.03727714748784441,0.01168507303170644,0.08018215293438355
frozenset({'Milk Tea Hot'}),frozenset({'Kentang goreng'}),0.05000375968117904,0.1152718249492443,0.00639145800436123,0.12781954887218044,1.1088533466739254,1.0,0.0006274333715882803,1.0143866144978493,0.10333460596522924,0.04022716516800757,0.0141825752550678,0.09163319257046726
frozenset({'Cireng'}),frozenset({'Lychee Tea ice'}),0.0801564027370479,0.1170764719151816,0.010376720054139409,0.12945590994371484,1.1057380516001694,1.0,0.000992291220273436,1.0142203458388108,0.1039597098368988,0.05553319919517103,0.014020962897416413,0.10904394726472832
frozenset({'Lemon Hot'}),frozenset({'Kentang goreng'}),0.06083164147680277,0.1152718249492443,0.007669749605233476,0.1260815822002472,1.0937762307117336,1.0,0.000657575277544278,1.012369297901077,0.09128950218998723,0.045535714285714284,0.012218167744440556,0.09630889286137605
frozenset({'Lemon Ice'}),frozenset({'Tubruk'}),0.06586961425671103,0.09820287239642078,0.007068200616587713,0.10730593607305935,1.0926965113595837,1.0,0.0005996152929344609,1.0101972938372576,0.09081473793461342,0.04501915708812261,0.01009435869554043,0.0896407168879845
frozenset({'Kinasih'}),frozenset({'Kentang goreng'}),0.09542070832393414,0.1152718249492443,0.011880592525753816,0.12450748620961385,1.080120716961288,1.0,0.0008812733393043816,1.0105491036358316,0.08200227279901506,0.059757942511346446,0.010438981735649725,0.11378668504870777
frozenset({'Kentang goreng'}),frozenset({'Kinasih'}),0.1152718249492443,0.09542070832393414,0.011880592525753816,0.10306588388780169,1.080120716961288,1.0,0.0008812733393043816,1.008523675737752,0.08384220140847792,0.059757942511346446,0.008451636726839119,0.11378668504870777
frozenset({'Roti bakar coklat'}),frozenset({'Tubruk'}),0.04895104895104895,0.09820287239642078,0.0051883600270697045,0.10599078341013825,1.0793043097790418,1.0,0.00038122641325889686,1.0087112200514263,0.07725916453537936,0.036546610169491525,0.008635990041810104,0.07941193075560511
frozenset({'Roti bakar coklat'}),frozenset({'Lychee Tea ice'}),0.04895104895104895,0.1170764719151816,0.006165877133619069,0.1259600614439324,1.075878520965226,1.0,0.00043486102588290686,1.010163825629555,0.07415710186513624,0.03857008466603951,0.010061561671168194,0.08931272179454167
frozenset({'Milk Tea Hot'}),frozenset({'Basreng'}),0.05000375968117904,0.13858184825926761,0.007444168734491315,0.14887218045112782,1.0742545457512473,1.0,0.0005145552979612779,1.0120902312854896,0.0727602125417544,0.0410958904109589,0.011945803755198053,0.10129447329664368
frozenset({'Mie Goreng'}),frozenset({'Kentang goreng'}),0.05857583276938116,0.1152718249492443,0.007218587863749154,0.12323491655969192,1.069080988471848,1.0,0.00046644472250084116,1.0090823548529118,0.06863767971246006,0.043321299638989175,0.009000608135929188,0.0929286128786718
frozenset({'Nasi Goreng Jawa'}),frozenset({'Kentang goreng'}),0.055944055944055944,0.1152718249492443,0.006767426122264832,0.12096774193548387,1.0494129158512722,1.0,0.00031865269853088504,1.0064797587733367,0.04987654320987657,0.0411522633744856,0.006438041815400311,0.08983807840414115
frozenset({'Husgendam Hot'}),frozenset({'Basreng'}),0.05308669824798857,0.13858184825926761,0.007669749605233476,0.14447592067988668,1.0425313451556228,1.0,0.0003128968440451966,1.006889429021452,0.0430833812124072,0.04168369431957499,0.006842289553230881,0.09991023380711643
frozenset({'Coklat ice'}),frozenset({'Basreng'}),0.04880066170388751,0.13858184825926761,0.006993006993006993,0.14329738058551617,1.0340270561078564,1.0,0.00023012109780700188,1.005504281438373,0.0345956054230949,0.038766152563568156,0.005474150175172789,0.09687929257165119
frozenset({'Vietnam drip'}),frozenset({'Tubruk'}),0.08158508158508158,0.09820287239642078,0.008271298593879239,0.10138248847926268,1.0323780354408227,1.0,0.00025940923752789356,1.0035383419998805,0.034148592524227105,0.04822446295484436,0.003525866279139029,0.09280456736367422
frozenset({'Lemon Ice'}),frozenset({'Kentang goreng'}),0.06586961425671103,0.1152718249492443,0.0077449432288141965,0.11757990867579908,1.020022965087705,1.0,0.00015203258474035496,1.0026156291648927,0.02101410709387292,0.04466608846487424,0.002608805497148732,0.09238421395955643
frozenset({'Kinasih'}),frozenset({'Basreng'}),0.09542070832393414,0.13858184825926761,0.013459658620948944,0.14105594956658787,1.0178529968996484,1.0,0.00023608049920966975,1.002880398677972,0.019390072305270345,0.061029662461643375,0.0028721258105841585,0.11909010175019573
frozenset({'Tubruk'}),frozenset({'Kentang goreng'}),0.09820287239642078,0.1152718249492443,0.011504624407850215,0.11715160796324657,1.0163073935441722,1.0,0.00018460009145702255,1.0021292251659037,0.0177930590229922,0.0569620253164557,0.0021247011986415226,0.10847795662350196
frozenset({'Ayam Curry'}),frozenset({'Kopi susu ice'}),0.04007820136852395,0.15647793067147905,0.00631626438078051,0.1575984990619137,1.0071611912659253,1.0,4.4910365599042795e-05,1.001330207020271,0.007407138007952775,0.03320158102766799,0.0013284399201631616,0.09898185404801596
frozenset({'Milk Tea Ice'}),frozenset({'Basreng'}),0.04744717647943454,0.13858184825926761,0.006541845251522671,0.13787638668779714,0.9949094229848151,1.0,-3.3472159681018077e-05,0.9991817164492687,-0.0053427866964610654,0.03644742354419774,-0.0008189536870623093,0.09254101483060503
frozenset({'Nasi gila'}),frozenset({'Basreng'}),0.05692157305060531,0.13858184825926761,0.0077449432288141965,0.13606340819022458,0.9818270567128576,1.0,-0.00014335357036360501,0.9970849248742117,-0.019248697975978977,0.04124949939927913,-0.0029235976325247275,0.09597527436098316
frozenset({'Donat'}),frozenset({'Basreng'}),0.04120610572223476,0.13858184825926761,0.005564328144973306,0.13503649635036497,0.9744169099096601,1.0,-0.0001460901455807703,0.9959011543331675,-0.026653270229788938,0.031937850668968495,-0.004115715348856175,0.08759421127881786
frozenset({'Donat'}),frozenset({'Kopi susu ice'}),0.04120610572223476,0.15647793067147905,0.006165877133619069,0.14963503649635035,0.9562692697573106,1.0,-0.0002819690208264178,0.9919529913992048,-0.045524587111073864,0.03219473890851983,-0.008112288254148392,0.09451958456244716
frozenset({'Lemon Ice'}),frozenset({'Basreng'}),0.06586961425671103,0.13858184825926761,0.008647266711782842,0.1312785388127854,0.9472996677543315,1.0,-0.00048106617603717837,0.9915930366949824,-0.056207588153221764,0.04416282642089094,-0.008478239553837905,0.09683840125663687
frozenset({'Kentang goreng'}),frozenset({'Kopi susu ice'}),0.1152718249492443,0.15647793067147905,0.01706895255282352,0.14807566862361385,0.9463038524869969,1.0,-0.0009685440799591973,0.9901373141505533,-0.060270594916159326,0.06702096250369059,-0.009960927346635708,0.12857892032814522
frozenset({'Kopi susu ice'}),frozenset({'Kentang goreng'}),0.15647793067147905,0.1152718249492443,0.01706895255282352,0.1090821720326766,0.9463038524869969,1.0,-0.0009685440799591973,0.9930524985332376,-0.06302924512820346,0.06702096250369059,-0.006996106929919586,0.12857892032814522
frozenset({'Tahu tuna'}),frozenset({'Kopi susu ice'}),0.06120760959470637,0.15647793067147905,0.009023234829686443,0.14742014742014742,0.9421146278426432,1.0,-0.0005544052610409779,0.9893760294429625,-0.06142756729192231,0.043243243243243246,-0.010738051297865878,0.102542365877301
frozenset({'Matcha ice'}),frozenset({'Lychee Tea ice'}),0.05459057071960298,0.1170764719151816,0.005865102639296188,0.10743801652892562,0.9176738483096865,1.0,-0.0005261687803911454,0.9892013601691021,-0.08666789599852487,0.03537414965986394,-0.010916523435685421,0.07876717782130288
frozenset({'Cireng'}),frozenset({'Kopi susu ice'}),0.0801564027370479,0.15647793067147905,0.011203849913527334,0.1397748592870544,0.8932560565394217,1.0,-0.0013388581168356003,0.9805829072019666,-0.11497626622228936,0.04969979986657772,-0.019801581952350093,0.10568752575116777
frozenset({'Basreng'}),frozenset({'Kentang goreng'}),0.13858184825926761,0.1152718249492443,0.014211594856756148,0.10255018990775909,0.8896379488475461,1.0,-0.001762987696928885,0.9858246835662291,-0.12588171459576772,0.05930342014433637,-0.01437914536942987,0.1129189305703179
frozenset({'Kentang goreng'}),frozenset({'Basreng'}),0.1152718249492443,0.13858184825926761,0.014211594856756148,0.12328767123287672,0.8896379488475461,1.0,-0.001762987696928885,0.982555079329273,-0.12297295058885883,0.05930342014433637,-0.01775464911609397,0.1129189305703179
frozenset({'Tahu tuna'}),frozenset({'Basreng'}),0.06120760959470637,0.13858184825926761,0.007444168734491315,0.12162162162162161,0.8776158144036602,1.0,-0.0010380949306747758,0.9806914342894493,-0.1293314530126457,0.038702111024237686,-0.01968872678544467,0.08766919388189057
frozenset({'Mie Goreng'}),frozenset({'Kopi susu ice'}),0.05857583276938116,0.15647793067147905,0.007820136852394917,0.13350449293966624,0.8531841670373,1.0,-0.0013456882467164592,0.9734869511213597,-0.15453907354343893,0.03773584905660377,-0.02723513535348357,0.09174023301476344
frozenset({'Matcha ice'}),frozenset({'Kopi susu ice'}),0.05459057071960298,0.15647793067147905,0.007218587863749154,0.1322314049586777,0.8450482722467346,1.0,-0.0013236316766293554,0.9720587656071527,-0.16244561483856196,0.03541128734784213,-0.028744388077602545,0.08918153621312068
frozenset({'Mie Goreng'}),frozenset({'Basreng'}),0.05857583276938116,0.13858184825926761,0.006767426122264832,0.11553273427471117,0.8336786940419879,1.0,-0.001350121046241784,0.9739401164093333,-0.17486033478643262,0.035545023696682464,-0.02675717238832194,0.08218307902015537
frozenset({'Milk Tea Ice'}),frozenset({'Kopi susu ice'}),0.04744717647943454,0.15647793067147905,0.006165877133619069,0.12995245641838352,0.8304842469524664,1.0,-0.0012585588580873207,0.9695126152027262,-0.17646937573382565,0.0311787072243346,-0.031446093964335675,0.08467829452346375
frozenset({'Nasi Goreng Jawa'}),frozenset({'Kopi susu ice'}),0.055944055944055944,0.15647793067147905,0.007218587863749154,0.12903225806451613,0.8246035559827006,1.0,-0.0015354222437461776,0.9684883018216351,-0.18387909319899243,0.03517772077684134,-0.03253699411659832,0.0875819627660399
frozenset({'Cappucino'}),frozenset({'Basreng'}),0.05421460260169938,0.13858184825926761,0.006165877133619069,0.11373092926490984,0.8206769551242734,1.0,-0.001347282697566129,0.971960074186335,-0.18767312419418736,0.033037872683319904,-0.028848845295562503,0.0791118021256725
frozenset({'Coklat ice'}),frozenset({'Kopi susu ice'}),0.04880066170388751,0.15647793067147905,0.006015489886457628,0.12326656394453003,0.7877568639588203,1.0,-0.0016207366723655844,0.9621191968263798,-0.22072861874147673,0.03018867924528302,-0.0393722558478958,0.08085481008374988
frozenset({'Singkong keju'}),frozenset({'Kopi susu ice'}),0.04398826979472141,0.15647793067147905,0.005338747274231145,0.12136752136752137,0.7756206951786,1.0,-0.0015444461570655876,0.9600397092552232,-0.23230514096185736,0.027360308285163778,-0.041623581149343315,0.0777428668827035
frozenset({'Vietnam drip'}),frozenset({'Kopi susu ice'}),0.08158508158508158,0.15647793067147905,0.009850364689074367,0.1207373271889401,0.7715933273838128,1.0,-0.0029159000510229904,0.9593516197289782,-0.2437509157509156,0.04316309719934103,-0.04237067977485162,0.09184391587702652
frozenset({'Husgendam Ice'}),frozenset({'Basreng'}),0.04985337243401759,0.13858184825926761,0.005113166403488984,0.10256410256410257,0.7400976668475313,1.0,-0.001795606090374797,0.9598659405111019,-0.26985915492957746,0.02789171452009844,-0.04181215083798881,0.06973023359350002
frozenset({'Lemon Ice'}),frozenset({'Kopi susu ice'}),0.06586961425671103,0.15647793067147905,0.007368975110910595,0.11187214611872145,0.7149388136630834,1.0,-0.0029381658221081033,0.9497754919431675,-0.2991489302910355,0.03427771948233648,-0.05288040013969721,0.07948244499592969
frozenset({'Tubruk'}),frozenset({'Kopi susu ice'}),0.09820287239642078,0.15647793067147905,0.01067749454846229,0.10872894333843798,0.6948516181921609,1.0,-0.004689087710124945,0.9464259643840621,-0.32749550414755707,0.04375963020030816,-0.0566066841274838,0.08848268406710463
